mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.25	0	0	3/4	1	1	1/16	1/16	1		3	57	A3	3	0
1	1	0	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	12
1	1	1/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	1
1	1	1/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	2
1	1	3/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	3
1	1	1	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		3	57	A3	3	4
1	1	1	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		3	57	A3	3	13
1	1	5/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	5
1	1	3/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	A3	3	14
1	1	3/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	6
1	1	7/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	7
1	1	2	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		3	57	A3	3	8
1	1	2	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		3	57	A3	3	15
1	1	9/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	9
1	1	5/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		4	52	E3	3	16
1	1	5/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	10
1	1	11/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	11
2	2	3	0.25	0	0	3/4	1	1	1/16	1/16	1		1	55	G3	3	17
2	2	3	0.5	0	0	3/4	2	1	1/8	1/8	1		1	55	G3	3	29
2	2	13/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		-2	58	Bb3	3	18
2	2	7/2	0.5	1/8	1/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	30
2	2	7/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	19
2	2	15/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	58	Bb3	3	20
2	2	4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		1	55	G3	3	21
2	2	4	0.5	1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	G3	3	31
2	2	17/4	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		-2	58	Bb3	3	22
2	2	9/2	0.5	3/8	3/8	3/4	2	1	1/8	1/8	1		1	55	G3	3	32
2	2	9/2	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	23
2	2	19/4	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	58	Bb3	3	24
2	2	5	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		1	55	G3	3	25
2	2	5	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1		1	55	G3	3	33
2	2	21/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		-2	58	Bb3	3	26
2	2	21/4	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	26
2	2	11/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		8	56	G#3	3	27
2	2	11/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		8	56	G#3	3	34
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		5	59	B3	3	28
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		9	63	D#4	4	28
3	3	6	0.25	0	0	3/4	1	1	1/16	1/16	1		3	57	A3	3	35
3	3	6	1.0	0	0	3/4	2	1	1/4	1/4	1		3	57	A3	3	47
3	3	25/4	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	36
3	3	13/2	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	37
3	3	27/4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		0	60	C4	4	38
